Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Phoenix Suns,82,7.5,4.4,1.7,4.0,0.0,-2.3,2.3,-1.3,-2.7,3.6,-0.7,1.5,0.8,4.5,1.0,0.3,-1.6,0.9,NBA Team Regular Season Stats 2021-22
2,Boston Celtics,82,7.2,2.4,-0.6,3.1,1.4,2.2,1.7,0.8,0.2,3.3,0.0,2.2,2.3,3.2,-0.3,1.2,0.0,-0.8,NBA Team Regular Season Stats 2021-22
3,Utah Jazz,82,6.0,0.1,-3.0,1.7,2.4,5.7,0.9,3.3,4.0,0.8,0.9,3.8,4.7,-0.9,-0.5,0.6,1.8,-1.4,NBA Team Regular Season Stats 2021-22
4,Memphis Grizzlies,82,5.6,3.2,5.7,0.6,-0.5,-1.8,0.3,-0.2,0.7,-3.7,4.1,2.0,6.1,1.0,2.5,0.4,-1.9,0.0,NBA Team Regular Season Stats 2021-22
5,Golden State Warriors,82,5.5,2.5,-0.1,3.0,2.1,3.4,2.4,-1.7,-2.6,1.0,0.0,2.7,2.8,4.2,0.8,0.6,0.6,3.0,NBA Team Regular Season Stats 2021-22
6,Miami Heat,82,4.4,2.0,0.8,1.9,0.6,-2.4,4.0,-0.2,-1.1,2.8,0.2,1.7,2.0,2.2,0.0,-0.7,-0.3,0.0,NBA Team Regular Season Stats 2021-22
7,Milwaukee Bucks,82,3.3,0.4,-1.2,1.1,-0.4,-2.1,0.9,2.8,3.0,2.4,0.3,2.2,2.6,-1.9,0.1,-0.3,0.3,-1.4,NBA Team Regular Season Stats 2021-22
8,Dallas Mavericks,82,3.3,0.2,-0.2,0.4,2.1,5.2,1.0,0.5,0.6,0.3,-0.2,-0.3,-0.6,0.0,-0.2,0.3,-0.8,-0.4,NBA Team Regular Season Stats 2021-22
9,Minnesota Timberwolves,82,2.6,1.3,3.5,-0.3,1.7,3.9,0.7,-1.8,-2.2,-0.2,0.2,-1.9,-1.7,-0.5,1.5,0.7,-1.7,0.8,NBA Team Regular Season Stats 2021-22
10,Philadelphia 76ers,82,2.6,-0.2,-2.0,0.7,0.2,-1.0,1.8,2.9,2.2,5.1,-1.6,-0.1,-1.8,0.1,1.1,0.6,-0.7,0.0,NBA Team Regular Season Stats 2021-22
11,Denver Nuggets,82,2.3,0.5,-1.0,1.2,0.8,1.6,0.6,0.2,-0.7,3.8,-0.5,2.2,1.7,2.4,-0.6,-1.0,1.6,0.0,NBA Team Regular Season Stats 2021-22
12,Toronto Raptors,82,2.2,1.6,6.9,-1.7,-0.4,-0.6,-0.5,-0.5,0.0,-3.0,3.0,-1.7,1.2,-3.2,2.3,-0.4,-3.4,0.5,NBA Team Regular Season Stats 2021-22
13,Cleveland Cavaliers,82,2.1,0.2,-2.5,1.6,0.0,-0.4,0.1,1.7,2.6,-1.4,-0.2,1.5,1.3,1.0,-1.3,-0.4,0.4,-2.5,NBA Team Regular Season Stats 2021-22
14,Atlanta Hawks,82,1.5,-0.4,-0.6,-0.1,0.0,-0.8,1.0,2.3,2.3,2.0,-0.1,0.3,0.1,-0.8,0.1,-0.2,-0.7,-1.6,NBA Team Regular Season Stats 2021-22
15,Brooklyn Nets,82,0.7,1.2,-1.7,2.3,-1.0,-4.5,1.6,-0.6,-1.3,1.7,-1.0,1.2,0.2,1.4,-0.8,0.5,0.8,0.6,NBA Team Regular Season Stats 2021-22
16,Charlotte Hornets,82,0.4,0.7,1.3,0.1,0.0,-0.4,0.3,-1.0,-0.7,-2.2,-0.5,-1.8,-2.3,1.6,1.0,0.3,-1.6,0.2,NBA Team Regular Season Stats 2021-22
17,San Antonio Spurs,82,0.1,0.7,1.5,0.0,-0.8,-1.5,-0.7,-0.6,-0.4,-1.3,-0.3,-1.0,-1.4,3.8,0.3,0.0,-0.7,-0.8,NBA Team Regular Season Stats 2021-22
18,LA Clippers,82,0.0,-0.7,-3.1,0.8,1.0,0.2,2.9,0.3,0.0,1.8,-2.8,-0.2,-3.1,0.0,-0.2,0.8,0.0,0.1,NBA Team Regular Season Stats 2021-22
19,New York Knicks,82,-0.1,-0.8,0.2,-1.0,0.5,0.0,1.4,0.9,1.8,-2.0,2.1,0.3,2.4,-2.3,0.0,0.2,0.5,0.0,NBA Team Regular Season Stats 2021-22
20,Chicago Bulls,82,-0.3,0.3,-0.5,0.6,-1.0,-3.1,0.2,0.0,-0.4,1.8,-0.6,-0.2,-0.8,-1.1,0.0,-0.9,-0.2,0.6,NBA Team Regular Season Stats 2021-22
21,New Orleans Pelicans,82,-0.9,0.0,2.4,-1.4,-2.3,-3.4,-3.3,1.5,1.8,0.3,2.7,0.7,3.4,0.0,0.9,-0.7,-0.3,-0.8,NBA Team Regular Season Stats 2021-22
22,Los Angeles Lakers,82,-3.0,-0.9,-1.7,-0.1,-0.6,-1.3,-0.4,-0.5,-0.3,-1.4,-1.4,-1.1,-2.6,-2.2,-0.7,1.0,0.5,0.0,NBA Team Regular Season Stats 2021-22
23,Washington Wizards,82,-3.3,-0.6,-2.8,0.7,-0.9,-1.1,-1.8,-1.0,-0.6,-2.3,-1.2,0.1,-1.1,1.3,-0.9,0.7,1.3,-1.0,NBA Team Regular Season Stats 2021-22
24,Indiana Pacers,82,-3.4,-1.0,1.5,-2.0,0.1,3.0,-2.8,-1.5,-1.1,-2.8,1.1,-0.3,0.7,0.2,-1.0,0.6,1.1,1.2,NBA Team Regular Season Stats 2021-22
25,Sacramento Kings,82,-5.4,-2.9,-2.5,-1.9,-1.5,-1.7,-2.7,1.9,2.7,-0.8,-1.0,-1.8,-2.8,-1.6,-0.9,-0.3,0.9,-1.3,NBA Team Regular Season Stats 2021-22
26,Detroit Pistons,82,-7.7,-2.4,2.6,-4.2,-0.5,2.0,-3.6,-2.2,-3.0,0.5,0.6,-3.9,-3.2,-1.6,0.2,-0.4,-0.4,2.1,NBA Team Regular Season Stats 2021-22
27,Orlando Magic,82,-8.0,-2.5,-0.7,-2.4,-1.0,0.5,-3.2,-1.9,-2.8,1.4,-1.2,-1.5,-2.8,-1.0,-1.2,-0.7,1.2,1.3,NBA Team Regular Season Stats 2021-22
28,Oklahoma City Thunder,82,-8.0,-3.1,-1.3,-2.8,-1.5,-1.2,-2.9,-0.2,0.0,-1.5,-0.6,-2.1,-2.7,-3.9,-0.8,-1.3,0.6,0.4,NBA Team Regular Season Stats 2021-22
29,Houston Rockets,82,-8.4,-4.0,-3.5,-2.7,0.6,2.4,-0.4,-1.0,0.8,-6.8,-1.5,-2.0,-3.6,-2.0,-2.1,-1.1,2.3,-1.4,NBA Team Regular Season Stats 2021-22
30,Portland Trail Blazers,82,-8.8,-2.5,1.2,-3.6,-1.0,-0.3,-2.4,-2.6,-2.9,-1.6,0.6,-2.5,-1.8,-3.7,-0.1,-0.5,0.3,1.6,NBA Team Regular Season Stats 2021-22
